tx_err_x,tx_err_y,tx_err_px
36.4563,17.043213,40.24342
196.12805,2.9378052,196.15004
122.01996,20.234253,123.68628
1.1887207,24.217377,24.246534
128.55011,18.586365,129.88681
433.5243,13.765747,433.7428
52.778503,8.588745,53.472767
882.9404,7.133789,882.96924
172.46948,15.01059,173.12146
222.23547,300.21814,373.52313
146.26428,12.286987,146.77946
109.49457,30.31549,113.61378
625.9181,1.087677,625.91907
157.16089,5.839203,157.26932
35.541626,6.164276,36.072224
73.62225,7.897278,74.0446
63.718384,22.07489,67.433914
764.97345,9.764832,765.03577
18.318054,4.9439697,18.973507
299.87164,20.085205,300.54352
151.06006,14.202301,151.72623
48.71985,6.950348,49.213116
278.55914,0.018188477,278.55914
5.2508545,4.634308,7.0034475
74.34613,16.44217,76.14258
361.6194,6.0018005,361.6692
12.370361,1.6629333,12.481634
410.2638,7.6827087,410.33572
27.45697,1.6543884,27.506765
1.343811,19.2565,19.303331
37.727173,13.529633,40.079803
101.15619,4.0702515,101.238045
1.5552368,8.327545,8.471527
23.314392,23.406586,33.036785
865.37195,23.500397,865.691
292.38043,11.0336,292.58856
354.05975,19.75232,354.6103
635.8065,16.848877,636.0297
42.7511,43.629486,61.083454
28.717468,18.103241,33.947315
48.170654,10.265747,49.252384
224.64722,12.607117,225.00069
551.2359,1.7323914,551.23865
306.85504,21.238403,307.58914
123.01666,16.038696,124.05781
607.65485,18.584015,607.93896
99.35779,22.722198,101.92285
103.4527,13.838867,104.37421
413.70068,20.934875,414.23004
33.730835,23.819305,41.293205
211.75342,17.33603,212.46188
578.3264,6.7852173,578.3662
136.45276,16.052185,137.39369
356.71387,19.068481,357.22318
544.8003,8.9216,544.87335
74.27582,14.381805,75.65536
161.7445,25.023651,163.66878
272.39648,35.563995,274.70828
450.80194,9.142578,450.89465
307.1615,19.134033,307.75687
401.53748,21.867523,402.13248
174.77429,30.388062,177.39641
5.910095,11.741516,13.145054
16.05194,17.848083,24.004559
329.73132,3.445343,329.7493
72.86139,13.097809,74.02928
10.397156,23.106384,25.337833
151.52258,17.57962,152.53897
445.14203,18.177887,445.51303
183.81189,15.926483,184.50058
22.119934,30.42569,37.616673
43.875305,34.978058,56.111557
179.6051,13.780762,180.13301
250.09845,12.331757,250.40228
494.29932,9.162994,494.38422
711.0599,39.19159,712.1391
495.64578,26.27414,496.34167
163.32349,23.02533,164.93855
24.116089,2.4666138,24.241903
70.8017,18.339417,73.13832
0.9208374,11.57016,11.606746
250.78918,12.8845215,251.11995
324.29266,10.384674,324.4589
39.55475,13.116272,41.67271
11.85791,6.555603,13.54939
2.6575317,9.33316,9.704142
159.51483,20.434937,160.81844
596.5539,15.83783,596.7641
52.259644,8.421356,52.933823
41.59424,16.489807,44.743652
9.13385,48.721863,49.570625
17.159668,19.800781,26.201626
13.23938,12.908752,18.491
695.0414,17.165314,695.2533
74.02185,12.768646,75.11506
878.647,19.927826,878.8729
3.283081,24.835754,25.051813
25.0448,12.341705,27.920597
434.568,14.327301,434.8041
62.8833,12.5086975,64.11534
445.7398,6.5556335,445.788
46.49237,7.1350403,47.03668
367.55847,2.6386108,367.56796
840.44214,6.0708313,840.4641
245.51276,1.8990784,245.5201
21.348022,18.157227,28.025398
399.67163,9.920837,399.79474
71.61432,16.352173,73.457504
81.39636,11.581238,82.21613
173.17871,11.057159,173.53134
607.24164,14.802612,607.42206
557.6082,4.7790527,557.62866
131.59058,4.927948,131.68282
27.279785,13.180756,30.297178
12.904053,1.8056641,13.029774
716.1576,2.3668518,716.1615
815.1001,5.9188232,815.12164
1.4169312,1.4504089,2.027654
166.32764,2.5745544,166.34756
52.56848,8.539185,53.257515
574.97363,8.766876,575.04047
46.999756,0.101135254,46.999866
163.60626,5.9939575,163.71603
32.516113,2.2721863,32.595406
365.68445,6.372406,365.73996
297.40186,3.0971375,297.418
360.6015,13.118439,360.84006
552.3047,9.487457,552.38617
60.523376,29.86676,67.4915
58.048645,15.060547,59.97054
506.94934,19.653564,507.33017
85.619995,10.568054,86.26974
16.548584,10.606934,19.65611
18.54895,11.663971,21.911453
109.196655,3.0759583,109.23997
294.9756,7.0692444,295.06027
367.0011,11.136627,367.17004
19.001099,18.07254,26.223242
67.29584,13.99411,68.735466
118.3573,13.184662,119.0894
698.7817,14.2456665,698.9269
516.77637,14.44046,516.9781
220.05524,10.06955,220.2855
113.480835,12.816345,114.20227
181.48718,3.299286,181.51718
751.0832,18.093567,751.3011
774.5074,13.975311,774.6335
246.13385,12.674866,246.45998
22.974976,7.5112305,24.171638
836.8829,6.596863,836.9089
346.40613,15.379974,346.74738
204.34204,13.695435,204.80048
142.5586,5.847748,142.67848
937.9689,15.738159,938.1009
55.099792,18.239655,58.040264
729.92737,17.148376,730.1288
101.37732,11.513397,102.029015
599.8755,14.895752,600.06036
696.5246,14.4711,696.67487
272.4676,10.905823,272.68576
1.68927,7.1877747,7.3836126
282.151,9.4028015,282.30765
23.327454,15.035858,27.753326
144.14355,10.734863,144.54274
309.2345,1.9831238,309.24084
221.7345,33.291138,224.21973
46.49359,16.25412,49.252926
782.0813,17.737793,782.2824
513.15955,19.710724,513.53796
95.45801,3.1921082,95.51137
4.621277,16.813751,17.437271
768.71735,9.193726,768.77234
670.027,17.692047,670.2605
712.68353,10.888306,712.7667
57.129272,4.2318726,57.285797
27.939575,2.642456,28.064255
39.281372,4.939392,39.590702
142.4411,2.9539795,142.47173
38.24994,5.625763,38.66144
291.34644,9.506409,291.5015
243.38031,9.851501,243.5796
161.37006,8.246063,161.58061
192.73712,24.526398,194.29138
137.54211,18.162537,138.73611
438.65686,14.302551,438.88998
222.72882,5.6035156,222.7993
719.8454,11.783081,719.94183
451.4438,34.088806,452.729
45.686584,5.327942,45.996204
20.62738,19.536774,28.410814
47.618835,22.654816,52.733234
13.938904,1.9182739,14.070282
349.8053,5.9401855,349.85574
89.24884,6.9689026,89.52051
741.71716,4.2317505,741.72925
25.17096,7.5693665,26.284454
370.6479,8.644592,370.7487
584.2349,17.093079,584.4849
5.1450195,17.27591,18.025766
39.983643,15.66687,42.94348
28.65393,6.694336,29.425531
92.64215,5.877472,92.82841
503.5477,31.674011,504.5429
145.69946,15.979828,146.57315
59.268127,7.9660034,59.80107
23.752747,3.4644775,24.004074
40.67383,5.1056213,40.99302
129.54779,8.126068,129.8024
586.7146,11.1423645,586.82043
46.800232,19.820953,50.82452
55.72357,20.296997,59.30501
275.2552,2.7193604,275.26865
489.39682,6.830597,489.4445
542.1972,1.2153625,542.19855
6.8391113,20.125488,21.255793
39.536804,15.922119,42.622444
434.22675,26.425537,435.0301
522.08997,16.695496,522.3569
322.05188,1.994751,322.05804
206.26935,1.463562,206.27454
25.861694,3.189911,26.057682
49.602844,9.234863,50.455177
20.476807,3.7080994,20.809845
35.858337,17.187561,39.764713
70.812256,7.0089417,71.15828
45.119568,11.600189,46.586906
384.12347,20.11618,384.64984
238.39423,28.64264,240.10875
32.099792,21.249329,38.495853
40.299988,8.672089,41.222496
244.06018,15.304108,244.53954
5.6464233,14.384399,15.45293
646.3225,11.135529,646.4184
19.116394,22.28244,29.358877
153.80145,16.357635,154.66887
30.920837,11.57016,33.014645
146.79047,4.957306,146.87415
730.2939,17.358368,730.5002
59.446228,26.987793,65.285484
4.1413574,16.23346,16.75339
100.6582,3.3888245,100.71523
165.51483,3.344513,165.54861
524.4457,10.913788,524.55927
143.25806,8.422333,143.50542
204.40576,11.253235,204.7153
93.866455,8.097656,94.21509
355.84064,10.915497,356.00803
594.76135,13.843933,594.9224
80.95929,10.577698,81.64738
50.02191,43.483856,66.27999
378.35406,8.038086,378.43942
559.7166,6.87088,559.7588
3.954895,11.350281,12.01957
928.5686,1.5260315,928.5698
199.88489,12.5086975,200.27591
32.740112,17.224884,36.99475
137.49274,18.034363,138.67044
638.4409,16.510162,638.65436
672.5582,13.006592,672.68396
757.4877,5.0367126,757.5044
100.65265,5.622223,100.80955
131.32745,11.902649,131.86574
50.38434,19.32431,53.963047
454.39478,21.489166,454.90262
195.82227,14.030426,196.32425
501.24225,10.958649,501.36203
146.3924,21.622711,147.98065
161.59058,22.763062,163.186
98.720276,24.08014,101.61469
164.90472,19.991974,166.11215
59.84308,11.504669,60.938915
312.1004,29.698273,313.5102
43.416992,8.386139,44.21948
49.672424,7.5285034,50.239708
182.56787,3.5851746,182.60306
211.02441,4.803253,211.07907
495.9994,13.770386,496.1905
361.39478,20.856903,361.99612
539.4845,15.153381,539.69727
48.684753,8.354187,49.396336
83.59723,2.1068115,83.62377
61.39911,11.136627,62.40092
14.305359,80.67844,81.93689
652.47626,4.10553,652.4892
105.04834,13.078735,105.859375
174.95068,16.681427,175.74417
461.38037,10.568054,461.50137
360.54926,9.616547,360.6775
428.45203,3.197937,428.46396
44.19507,22.891815,49.771873
279.0238,35.802643,281.3114
844.0021,19.062744,844.2173
56.001404,7.173218,56.458942
230.2962,9.040161,230.47356
12.357849,27.056152,29.744778
106.78229,83.846344,135.76695
137.22357,11.468292,137.70197
64.05524,74.15097,97.98694
735.52,1.9180603,735.5225
472.48828,36.987762,473.9338
256.9168,39.892303,259.99548
28.506714,34.782593,44.971786
408.13385,37.44577,409.84805
10.974915,27.328125,29.449535
3.1171265,17.496216,17.77172
426.40674,24.297546,427.09845
30.340088,15.039032,33.86286
191.55896,7.829529,191.7189
419.0315,12.765991,419.2259
263.9005,12.295349,264.1868
197.92615,25.074524,199.50813
108.377686,16.467377,109.62161
100.877075,19.8497,102.811455
80.52533,10.507507,81.207985
26.532104,5.9518433,27.191488
340.31067,3.2241821,340.32596
443.15076,21.292511,443.662
670.67194,28.90738,671.2946
37.857056,33.523926,50.56689
21.54303,28.934052,36.07328
593.87134,25.726898,594.42834
9.020264,26.334259,27.836279
252.18842,22.235596,253.16678
275.45056,18.074219,276.0429
10.525269,10.793579,15.075895
10.778503,4.29245,11.601778
5.0595703,22.987091,23.537323
306.23352,4.9552917,306.27362
680.2643,0.39727783,680.2644
861.5071,6.3451233,861.53046
72.91968,1.087677,72.92779
109.16089,0.8852539,109.164474
127.45862,6.7158203,127.63542
9.3793335,5.915497,11.088959
102.28107,25.047028,105.30323
686.9733,23.636353,687.3798
61.316467,0.9803467,61.324306
330.872,25.039154,331.81808
609.0608,20.146606,609.3939
5.7195435,14.876465,15.93808
166.4411,10.9175415,166.79878
653.25085,6.61615,653.28436
321.34644,18.42398,321.87418
135.62,7.983612,135.85478
482.37103,9.23642,482.45944
114.73724,6.1888123,114.90403
67.45819,11.562286,68.4419
80.34412,9.348572,80.88618
156.27148,2.6313477,156.29364
36.84381,6.829132,37.47137
672.55493,23.189423,672.9546
2.3134155,29.35086,29.44189
161.37323,23.500397,163.07541
44.619812,20.941528,49.289707
66.9386,35.60562,75.8191
129.1944,22.794281,131.18983
632.74994,10.931427,632.84436
800.7168,23.05722,801.0487
316.82904,10.265747,316.9953
17.353333,13.598541,22.046734
251.76373,13.129486,252.10585
78.85504,12.320862,79.81179
344.0163,2.1672058,344.02313
41.34546,6.694336,41.8839
58.358154,5.877472,58.653378
452.54865,3.9309387,452.56573
27.30017,5.81781,27.91319
43.730225,4.992737,44.014313
415.24756,45.07904,417.68726
695.32544,30.564636,695.9969
191.54846,15.061829,192.13972
233.71484,13.1241455,234.08304
626.2001,13.875549,626.35376
452.72388,32.21695,453.86874
47.744446,27.005463,54.852776
134.60321,15.748169,135.52132
451.80225,29.94989,452.79385
383.1609,15.171539,383.46112
240.46448,12.949951,240.81293
723.227,14.5347595,723.37305
236.09058,7.7779236,236.21866
444.9497,5.958374,444.9896
99.26959,7.452942,99.54897
257.13873,3.189911,257.1585
470.6032,15.179199,470.84793
556.52356,2.7177734,556.5302
230.1424,18.177887,230.85918
234.1875,14.936127,234.66331
473.12024,1.2809448,473.12198
479.8766,1.6825256,479.87952
347.6051,1.0821838,347.60678
360.90125,4.5119324,360.92944
449.70135,10.153381,449.81598
163.93982,2.5309753,163.95935
401.35315,7.4486694,401.42227
407.32288,4.1997986,407.3445
114.11615,29.2182,117.79728
546.198,28.247345,546.9279
221.92047,19.496277,222.77522
215.78949,18.828827,216.60939
7.7061157,40.14743,40.880318
95.44623,8.162323,95.7946
27.859192,4.34375,28.195793
38.657593,22.214325,44.585712
152.48523,19.44458,153.72
64.55463,19.801422,67.5233
268.74127,14.366638,269.125
206.59326,6.299286,206.68927
577.13324,1.1618652,577.1344
68.841,7.9422913,69.297646
573.24,7.8985596,573.2944
0.9586792,33.018677,33.032593
63.02234,14.750458,64.72551
846.64636,10.018829,846.7056
236.71698,5.018799,236.77017
20.045105,11.350281,23.035519
227.43073,13.335876,227.82138
26.116455,0.61898804,26.123789
454.73877,10.289154,454.85513
46.49237,20.016174,50.618057
109.55841,8.584045,109.89418
579.44116,4.0890503,579.45557
586.51245,19.89856,586.84985
143.6529,12.212921,144.17111
564.6726,6.9486694,564.71533
153.61566,0.49884033,153.61647
691.39575,0.30847168,691.3958
657.82227,15.020752,657.9937
93.24237,22.72873,95.97257
63.3927,7.7512207,63.864826
713.5907,1.017456,713.59143
60.2807,28.042633,66.48423
208.09564,21.973785,209.25258
186.15692,17.229797,186.95258
616.8993,21.824219,617.2852
34.417908,9.448975,35.69139
160.6734,2.5745544,160.69403
208.43243,31.093597,210.73892
332.02472,34.528107,333.81522
136.00122,24.669739,138.22058
36.39441,15.901855,39.716774
472.51483,36.95099,473.95743
96.31549,5.3809814,96.46569
75.59851,34.803833,83.22524
267.39777,32.459717,269.36072
312.3047,23.358978,313.17703
38.475586,0.8484497,38.48494
328.95227,4.161194,328.97858
337.05005,12.717804,337.2899
24.61969,41.2843,48.067898
479.4508,32.40567,480.5447
15.548035,44.36203,47.00778
691.1968,40.72693,692.3956
53.024414,29.858307,60.853157
109.997925,24.017792,112.589516
243.00171,7.173218,243.10756
309.2965,6.067993,309.35602
204.35791,31.019775,206.69878
427.7834,28.117188,428.70642
126.77643,15.431915,127.712204
772.9457,8.087769,772.988
60.481262,12.816345,61.824284
216.51147,7.262909,216.63326
864.0829,7.1942444,864.11285
515.50714,10.012787,515.6044
321.86548,24.564606,322.80148
50.974304,14.44696,52.982018
252.1181,6.596863,252.20439
424.40607,19.342499,424.84662
623.65796,9.731873,623.7339
432.44104,7.829529,432.5119
352.03113,15.738159,352.38275
191.90051,15.267517,192.5069
1.9266968,13.184784,13.324815
204.62268,19.439545,205.544
534.1245,25.794037,534.747
32.47632,8.526764,33.57703
553.5337,4.9604187,553.5559
118.69031,5.205963,118.80442
153.15198,17.330017,154.12935
69.328735,22.963043,73.0327
292.85803,12.715546,293.13394
14.542725,8.1267395,16.659374
288.8717,6.901428,288.95413
339.0202,2.3991394,339.0287
259.18872,13.318024,259.53064
400.54877,23.028198,401.21017
45.524963,11.783966,47.025356
254.2218,10.2378235,254.42786
518.9392,0.19802856,518.9393
20.468933,18.677887,27.709938
612.0616,3.7789917,612.07324
7.835449,11.858765,14.213534
43.434692,4.18161,43.635517
123.38214,8.018616,123.642426
243.84552,4.8200073,243.89316
91.43591,4.261322,91.535164
120.8219,18.34497,122.206665
461.12982,6.937958,461.18204
17.653076,6.7586975,18.902674
74.23419,54.493286,92.08818
606.2655,12.286987,606.39
807.5071,3.5628052,807.51495
40.919006,12.978455,42.92791
537.15955,6.0505066,537.1936
145.45874,9.136444,145.74539
238.62128,3.0020752,238.64015
486.28104,13.157318,486.459
752.9733,12.7369995,753.08105
699.31714,1.9718018,699.3199
672.1284,17.113037,672.34625
8.060486,30.055634,31.117722
603.2814,30.729767,604.0635
126.43988,6.9539185,126.63096
623.25085,7.6075745,623.2973
92.34607,0.40151978,92.34695
104.61975,19.873322,106.49057
449.37006,11.218201,449.51007
231.2641,23.534973,232.45854
449.45758,10.235352,449.5741
331.34387,29.164429,332.6249
415.27185,23.43863,415.93277
30.154602,11.996368,32.453243
292.55615,11.299683,292.7743
79.68591,2.355774,79.720726
573.62775,2.2608643,573.6322
13.619507,1.8475647,13.744252
90.059814,12.816559,90.96722
11.195068,40.628326,42.1425
619.7496,29.757996,620.46356
194.28278,17.112915,195.03499
4.171936,7.293579,8.402461
203.64825,13.598541,204.10178
540.2364,6.1937256,540.2719
710.85376,23.220215,711.2329
639.01666,10.094391,639.0964
133.65485,17.593658,134.80785
388.64093,11.822845,388.8207
625.4526,12.847443,625.58453
17.29889,14.989471,22.889645
24.731873,8.95636,26.303648
121.245605,2.4730225,121.27083
477.32486,10.05957,477.43085
568.4529,6.1442566,568.4861
335.71484,1.234436,335.7171
66.8009,3.9676514,66.91863
326.27582,18.345428,326.79117
33.254517,35.923004,48.952274
353.60406,18.720306,354.09927
82.80322,9.142578,83.30643
4.83844,12.198303,13.122847
11.464172,17.9039,21.259748
99.22705,21.47049,101.523346
168.9104,9.759735,169.19212
186.05066,5.958374,186.14604
77.26837,0.47317505,77.26982
220.86072,14.089325,221.30966
141.60352,2.6548462,141.6284
233.52393,16.107697,234.0788
608.1423,19.168243,608.4443
479.18716,25.834412,479.8831
62.880432,14.572357,64.5469
158.12408,10.208252,158.45326
123.39398,14.771118,124.27494
44.899902,14.313568,47.126205
39.700684,6.190857,40.18048
0.060791016,1.4326172,1.4339063
481.64517,10.421875,481.7579
12.323181,10.145172,15.961996
543.8832,31.200012,544.77734
34.19928,25.275208,42.5256
13.077942,18.50592,22.660574
390.78986,4.957306,390.82132
361.2929,51.007812,364.87582
100.445984,16.08844,101.726265
316.14142,10.288055,316.30878
304.34082,17.260376,304.8299
16.515198,7.55484,18.16115
27.446045,6.9501953,28.312376
718.25964,3.4673767,718.268
98.595215,1.3453369,98.60439
596.1335,4.134033,596.1478
443.15973,5.960449,443.19983
273.24,39.605194,276.0954
9.04071,27.073242,28.54286
227.97675,17.722595,228.66458
7.35437,29.835724,30.728767
250.28345,13.936371,250.67116
383.04608,13.332062,383.278
590.56995,2.4375916,590.575
519.88354,2.354248,519.88885
106.260254,11.5095825,106.88177
188.50787,13.080414,188.96115
846.4403,7.592621,846.47437
434.5569,12.015167,434.72296
352.48657,11.972443,352.68982
265.3474,5.2771606,265.3999
59.67224,10.9122925,60.661804
126.38574,11.398193,126.898674
723.3965,8.60907,723.4477
117.822266,6.1032104,117.98023
162.75897,6.8754272,162.90413
623.3915,4.7790527,623.4098
136.59033,0.026031494,136.59033
471.71863,3.6629333,471.73285
529.9044,3.7874756,529.91797
4.15625,3.3582764,5.3434477
51.898865,12.906677,53.479664
174.58368,15.32193,175.25473
3.6730347,11.296967,11.879085
595.5676,17.456696,595.8234
50.974915,27.592346,57.963604
427.00037,18.724335,427.4107
2.3950806,25.810852,25.921738
140.48358,2.2721863,140.50195
457.31583,5.517334,457.3491
44.598145,33.813446,55.967346
40.60089,15.61496,43.500107
124.30408,4.5324097,124.38668
71.525024,8.069122,71.978745
264.04736,12.088409,264.32394
543.0487,15.689972,543.2753
542.3812,4.6237183,542.40094
36.549194,5.6529846,36.983776
61.45166,2.747467,61.51305
133.19666,2.0845032,133.21297
863.9752,6.0777893,863.9966
205.0011,31.943909,207.47498
790.9989,4.20105,791.01
356.70343,6.067993,356.75504
182.64307,11.20285,182.98631
100.78241,4.3377686,100.87572
187.22235,11.468292,187.57327
568.05524,7.097412,568.09955
5.480957,27.67929,28.216734
96.511475,20.144073,98.59132
90.91754,15.594849,92.245316
329.49255,10.794495,329.66934
342.86646,5.1591797,342.90527
79.974,3.387085,80.04569
635.1178,13.532623,635.26196
105.59265,30.241852,109.83796
171.6593,1.167511,171.66327
117.55835,6.839203,117.757126
114.02991,0.87628174,114.03327
440.0982,9.323181,440.19696
175.92676,10.594635,176.24548
386.3783,15.239288,386.6787
852.87573,5.97818,852.89667
854.4763,25.370453,854.8529
211.53174,35.66382,214.51709
199.68927,15.601288,200.29779
14.151611,17.330017,22.374039
850.67194,35.84311,851.42676
500.14233,10.072449,500.24374
147.45728,2.7726135,147.48334
77.12836,1.0247192,77.13516
49.97937,9.3349,50.843662
744.81195,9.354431,744.87067
675.5484,24.019623,675.9753
111.52496,0.88568115,111.52848
689.2228,1.320282,689.22406
75.93945,17.041718,77.82815
325.53046,8.7699585,325.64856
176.23419,36.65924,180.00664
205.26587,3.5663452,205.29684
530.493,0.40081787,530.49316
86.918335,7.0330505,87.202415
287.83948,3.0783691,287.85593
25.45874,11.670868,28.006367
736.37775,10.929291,736.45886
677.71893,8.64032,677.774
193.97308,6.0884705,194.06862
288.31805,15.863281,288.75412
110.87073,8.649261,111.20759
88.05908,9.578247,88.57847
448.2798,11.875153,448.43704
10.441223,10.881165,15.080414
408.25122,22.469452,408.8691
68.34613,9.506409,69.0041
146.37994,0.93395996,146.38292
478.3697,5.2727966,478.39874
301.2635,2.2262878,301.2717
275.5421,2.6447449,275.5548
146.65552,0.5604248,146.65659
337.72717,4.6120605,337.75867
166.84503,5.837677,166.94713
127.555176,7.3361206,127.76596
419.6853,0.37393188,419.68546
423.37256,9.628876,423.48206
256.61853,3.1063843,256.63733
59.940308,5.0174866,60.149944
583.1937,11.894928,583.315
205.74957,3.995636,205.78836
544.28156,0.26812744,544.2816
232.16998,2.6143494,232.18471
357.35278,7.6531677,357.43472
373.23663,3.714203,373.2551
498.855,1.4225769,498.85706
64.01703,8.73111,64.609695
375.34674,10.149353,375.48395
36.64154,10.966217,38.24736
387.45123,2.9394836,387.46237
32.69983,13.00769,35.192028
520.2698,17.873901,520.5767
895.7534,11.3905945,895.82587
453.67358,4.803406,453.699
168.54681,16.052185,169.30948
77.714905,20.059906,80.26211
26.801575,30.719238,40.767586
452.2757,20.32721,452.73227
114.25549,32.9498,118.91176
23.604126,18.720306,30.126476
24.80188,12.114746,27.602543
568.8385,7.2443542,568.88464
151.53613,11.820923,151.99649
65.773926,52.1868,83.96232
388.0912,22.64087,388.75104
617.0503,13.884491,617.2065
61.731995,1.463562,61.74934
563.1386,15.07962,563.34045
23.604187,16.170624,28.612003
586.52356,20.552887,586.88354
53.14142,30.067627,61.057945
23.187195,9.982147,25.244589
416.11926,22.499573,416.72708
4.124695,3.2724915,5.2651978
129.39398,14.771118,130.23436
68.09973,12.331757,69.20727
345.70068,24.024902,346.5345
2.9401855,16.402527,16.66396
848.6455,19.338348,848.86584
24.32312,4.1997986,24.68304
147.88324,9.402374,148.18184
388.19733,14.375824,388.46344
248.07825,7.606598,248.19484
48.789856,4.950592,49.040375
137.7074,3.486847,137.75154
31.554016,2.2169495,31.6318
365.85785,7.3158875,365.93097
41.65851,55.901703,69.7168
74.48511,19.44458,76.981316
285.44604,31.691132,287.1999
244.25977,9.412689,244.44106
452.40637,7.289673,452.46512
540.8655,6.1158752,540.9001
577.84064,13.887665,578.0075
670.7607,12.852509,670.8838
577.9589,13.201721,578.1097
159.97809,18.712952,161.06882
598.3534,12.00061,598.4737
95.71588,21.863586,98.18119
391.04486,32.15863,392.36496
241.43134,31.17099,243.43524
10.883911,18.453003,21.42365
1.7398071,9.297699,9.459077
79.49335,4.7546997,79.635414
54.440247,17.501617,57.184326
154.55756,5.079376,154.641
6.4873047,20.890015,21.874136
81.65228,15.185059,83.05228
96.32776,5.958313,96.511856
9.384705,1.4902954,9.502297
395.60458,10.589813,395.74628
298.17847,6.776886,298.25546
13.759338,0.06036377,13.759471
69.607605,18.650543,72.0629
604.41064,0.96432495,604.41144
1.2810059,14.562286,14.618521
170.09686,14.047668,170.67595
450.84344,11.504669,450.9902
535.1007,25.73465,535.7192
518.4173,3.4311218,518.42865
112.327576,20.40857,114.16652
113.566956,22.410675,115.757034
98.974976,18.674774,100.72136
331.00024,6.046509,331.05548
170.60461,2.0303345,170.6167
331.5158,20.10733,332.12503
585.31647,25.197876,585.8586
54.597473,32.82199,63.703743
2.397522,16.606384,16.77856
285.30377,11.468201,285.53418
14.524048,22.931,27.143667
454.9524,3.1708374,454.96344
9.949646,27.579712,29.31955
53.619385,5.614105,53.912487
622.5486,28.442047,623.19794
760.45264,12.6553955,760.5579
594.80396,19.919647,595.1374
470.0254,20.940765,470.49164
62.001404,10.146271,62.826115
210.00073,17.082214,210.69435
151.70319,5.076538,151.7881
8.643066,24.084045,25.587963
24.217346,2.355957,24.331675
703.77673,40.20279,704.9241
878.0546,10.06955,878.11237
419.51874,29.661072,420.56598
63.487793,58.786438,86.524826
340.08417,21.065735,340.736
34.506836,20.911072,40.348415
117.132935,24.564606,119.68101
124.02606,23.364532,126.20763
180.88226,24.432007,182.52484
121.40704,31.233276,125.36023
319.34045,21.974823,320.09564
492.44104,10.801697,492.55948
578.0305,12.765991,578.17145
346.9002,29.139038,348.1219
611.92615,30.029572,612.66254
94.37695,23.403137,97.23537
304.1239,24.80368,305.13367
192.5246,18.434692,193.40515
9.467957,24.777313,26.524656
12.690918,9.655914,15.946664
23.150696,28.228271,36.507397
294.3277,7.7532043,294.4298
83.856384,10.734863,84.5407
24.456299,27.942596,37.133533
214.87097,26.718323,216.52576
31.021545,2.55484,31.126574
549.1894,30.161713,550.017
24.549438,27.982147,37.224663
388.52527,18.719696,388.97598
660.7792,25.099731,661.25574
271.93884,7.133789,272.0324
505.5305,7.7785034,505.59033
133.93903,2.1663818,133.95654
54.16327,9.876984,55.056465
674.5647,10.127014,674.6407
309.2345,1.9831238,309.24084
133.26587,12.286987,133.8311
558.4942,0.5906372,558.4945
791.0823,12.978455,791.1887
521.1603,16.738586,521.429
141.4574,1.7618408,141.46837
220.62128,1.0202637,220.62363
44.717957,1.2676086,44.73592
132.0257,7.7830505,132.25491
24.682251,17.824036,30.445192
117.87103,18.103394,119.25314
414.0598,8.256897,414.14212
394.71924,12.894653,394.9298
617.4416,17.853302,617.69965
83.75073,22.469452,86.712524
198.65295,10.496796,198.93008
8.61969,41.67096,42.55312
170.37103,27.071533,172.50842
651.26416,15.608826,651.4512
128.45856,5.2814026,128.56708
77.656494,11.45871,78.497345
34.72815,4.304413,34.99389
134.84442,12.7734375,135.44806
87.555786,36.070587,94.694786
1.3131104,7.553253,7.6665435
534.6268,13.592468,534.7995
327.3802,11.0336,327.56607
35.05945,17.770508,39.305927
245.19312,10.903503,245.43542
214.25043,12.913208,214.63922
99.71716,14.139648,100.71466
19.17096,13.2378845,23.297367
174.3518,34.405853,177.71414
424.76337,31.954956,425.96365
142.85437,28.174164,145.60616
74.0163,18.020508,76.17841
171.34674,19.57547,172.46132
188.35944,18.758606,189.29121
89.54773,11.857056,90.329315
124.70044,27.870667,127.77705
176.73059,25.800049,178.60387
20.245972,3.4644775,20.540253
639.6736,23.931091,640.12103
132.45349,46.768463,140.46785
31.713623,26.995667,41.647568
44.801514,15.857361,47.525063
57.72406,16.363617,59.998623
8.254211,26.014008,27.292135
81.39685,16.738525,83.10009
88.80322,15.086914,90.075676
520.1605,11.207916,520.28125
383.53552,10.96814,383.69232
163.77264,29.397705,166.39021
3.9094238,7.7779236,8.7051525
466.94904,12.8941345,467.12704
94.26996,2.4549866,94.301926
48.139038,2.1995544,48.189262
28.397156,15.179199,32.199482
422.52283,10.64389,422.6569
65.85834,18.177887,68.320984
602.8115,15.926483,603.02185
241.1189,4.664459,241.164
13.875305,1.2907104,13.935208
404.60608,2.8813782,404.61633
475.09943,1.432373,475.1016
136.70105,11.144806,137.1546
55.93982,16.402527,58.294994
594.35364,19.338348,594.66815
304.3225,22.034912,305.1192
22.11737,25.255676,33.571224
204.8023,24.28482,206.23709
200.07812,22.469543,201.33588
101.78949,2.976593,101.83301
38.70642,0.51467896,38.709843
221.5534,10.663147,221.80986
432.85822,15.473175,433.13467
230.65753,3.546936,230.68481
334.48584,8.298462,334.58878
7.55365,19.83133,21.221197
177.2594,14.36673,177.84065
25.406067,2.6182861,25.540628
310.86682,14.04306,311.18387
496.8416,12.89624,497.00897
187.7616,15.88092,188.432
233.96027,11.568085,234.24608
136.02258,1.8692627,136.03543
245.3537,27.853943,246.9297
